UserID,Consumption,UsageType,TariffPlan,Location,AverageDailyConsumption,TimeOfDay,MeterID,MeterStatus,PaymentHistory,FraudReported
9119,275.36,gas,Commercial,Boston,244.55,peak,M-3664,Normal,Late,0
9120,277.35,electricity,Residential,Houston,272.33,off-peak,M-4131,Tampered,Late,1
9121,93.17,gas,Commercial,New York,338.93,off-peak,M-9174,Tampered,On-Time,1
9122,469.45,electricity,Residential,Houston,44.17,peak,M-4290,Normal,On-Time,1
9123,193.12,electricity,Residential,Chicago,406.16,off-peak,M-7397,Normal,Late,0
9124,417.08,gas,Residential,Boston,244,peak,M-9364,Normal,On-Time,0
9125,189.54,electricity,Commercial,Houston,23.31,off-peak,M-1508,Tampered,Late,1
9126,220.17,gas,Residential,New York,275.2,peak,M-1765,Normal,Late,0
9127,310.96,gas,Commercial,Dallas,418.43,off-peak,M-6441,Normal,Late,0
9128,108.33,gas,Residential,Houston,16.22,peak,M-2143,Normal,Late,1
9129,189.29,electricity,Commercial,Seattle,476.45,off-peak,M-3801,Normal,On-Time,0
9130,180.96,electricity,Residential,Seattle,330.16,peak,M-6462,Tampered,Late,1
9131,231.12,electricity,Commercial,Los Angeles,109.18,peak,M-5309,Tampered,Late,1
9132,275.09,gas,Commercial,Los Angeles,202.74,off-peak,M-8484,Normal,On-Time,0
9133,437.35,gas,Commercial,Seattle,41.05,peak,M-9899,Normal,Late,1
9134,1.65,gas,Commercial,New York,331.88,off-peak,M-5866,Normal,On-Time,0
9135,162.27,electricity,Residential,New York,396.98,peak,M-1716,Tampered,Late,1
9136,68.67,gas,Residential,Boston,289.03,peak,M-4836,Normal,On-Time,0
9137,478.74,electricity,Commercial,Boston,178.59,off-peak,M-5872,Tampered,Late,1
9138,189.19,electricity,Residential,Boston,181.32,peak,M-9567,Tampered,On-Time,1
9139,290.29,gas,Residential,Miami,128.29,peak,M-6237,Tampered,On-Time,1
9140,358.21,electricity,Commercial,New York,424.56,peak,M-9497,Normal,On-Time,0
9141,206.32,gas,Commercial,Chicago,361.09,off-peak,M-9614,Normal,Late,0
9142,336.91,electricity,Residential,Houston,107.2,off-peak,M-4305,Tampered,On-Time,1
9143,402.04,electricity,Commercial,Miami,194.58,off-peak,M-5527,Normal,Late,1
9144,332.27,gas,Residential,Chicago,24.32,peak,M-5084,Tampered,On-Time,1
9145,436.06,gas,Commercial,Chicago,330.01,off-peak,M-3900,Tampered,Late,1
9146,448.56,gas,Residential,Houston,305.05,peak,M-5541,Tampered,On-Time,1
9147,84.71,electricity,Residential,Los Angeles,210.53,off-peak,M-8410,Normal,On-Time,0
9148,446.81,gas,Commercial,Chicago,253.43,off-peak,M-4178,Normal,On-Time,0
9149,251.4,electricity,Residential,Miami,189.45,peak,M-8205,Normal,Late,0
9150,408.36,gas,Residential,Seattle,66.14,off-peak,M-1131,Normal,Late,1
9151,480.14,gas,Commercial,Miami,405.33,off-peak,M-9955,Tampered,Late,1
9152,220.38,gas,Residential,Chicago,284.97,peak,M-2809,Normal,On-Time,0
9153,387.11,gas,Commercial,Boston,108.43,peak,M-4710,Tampered,Late,1
9154,180.23,gas,Commercial,Dallas,347.89,peak,M-3852,Normal,Late,0
9155,137.45,electricity,Commercial,New York,406.11,off-peak,M-1128,Normal,On-Time,0
9156,147.1,gas,Commercial,Boston,286.77,peak,M-5093,Normal,Late,0
9157,90.69,gas,Commercial,Seattle,386.07,peak,M-8045,Tampered,On-Time,1
9158,354.8,electricity,Commercial,Seattle,256.94,off-peak,M-4873,Normal,On-Time,0
9159,59.8,electricity,Residential,Dallas,286.95,peak,M-4057,Normal,On-Time,0
9160,261.27,gas,Residential,New York,185.47,off-peak,M-4030,Normal,Late,0
9161,121.34,gas,Residential,Chicago,4.73,off-peak,M-7759,Tampered,On-Time,1
9162,453.02,gas,Residential,Dallas,123.26,off-peak,M-9582,Tampered,Late,1
9163,130.05,electricity,Commercial,Dallas,489.39,off-peak,M-7965,Normal,Late,0
9164,499.24,electricity,Commercial,Miami,15.5,off-peak,M-6504,Normal,Late,1
9165,457.61,electricity,Residential,New York,199.81,off-peak,M-3154,Tampered,Late,1
9166,93.56,electricity,Residential,Miami,358.03,peak,M-7905,Normal,On-Time,0
9167,379.48,electricity,Residential,Seattle,489.77,peak,M-8853,Normal,Late,0
9168,209.69,gas,Residential,Houston,126.34,peak,M-8853,Tampered,Late,1
9169,320.66,gas,Commercial,Miami,369.33,off-peak,M-9045,Tampered,Late,1
9170,42.06,electricity,Commercial,Chicago,20.6,off-peak,M-6602,Normal,On-Time,1
9171,121.21,gas,Commercial,Chicago,347.77,off-peak,M-6626,Tampered,On-Time,1
9172,313.72,electricity,Residential,Dallas,66.19,off-peak,M-6027,Normal,On-Time,1
9173,324.06,electricity,Residential,New York,35.74,off-peak,M-8695,Tampered,On-Time,1
9174,227.22,electricity,Residential,Seattle,68.79,peak,M-2184,Normal,Late,1
9175,395.89,gas,Commercial,Dallas,37.97,off-peak,M-3182,Normal,Late,1
9176,411.22,gas,Commercial,New York,166.6,off-peak,M-8387,Normal,On-Time,1
9177,347.41,gas,Residential,Dallas,102.1,peak,M-5471,Tampered,Late,1
9178,99.94,gas,Commercial,Miami,268.18,off-peak,M-1305,Tampered,Late,1
9179,135.91,gas,Residential,Los Angeles,401.97,off-peak,M-9010,Tampered,On-Time,1
9180,1.16,electricity,Residential,Chicago,83.51,off-peak,M-5779,Tampered,On-Time,1
9181,454.62,electricity,Commercial,Los Angeles,400.98,peak,M-7659,Normal,Late,0
9182,473.98,electricity,Residential,Miami,102.15,off-peak,M-1496,Tampered,On-Time,1
9183,22.19,gas,Commercial,Seattle,115.76,peak,M-7591,Normal,Late,0
9184,487.99,electricity,Residential,Miami,105.21,peak,M-1235,Tampered,Late,1
9185,321.42,electricity,Residential,Houston,140.92,peak,M-1139,Tampered,Late,1
9186,464.43,electricity,Commercial,Houston,424.86,off-peak,M-4577,Tampered,Late,1
9187,36.88,electricity,Residential,Boston,89.27,off-peak,M-6100,Normal,Late,0
9188,435.14,electricity,Residential,Houston,474.14,off-peak,M-4877,Tampered,On-Time,1
9189,181.72,electricity,Residential,Miami,107.14,peak,M-1767,Tampered,Late,1
9190,88.6,electricity,Residential,Chicago,483.6,off-peak,M-2400,Normal,On-Time,0
9191,293.34,gas,Commercial,Boston,161.17,off-peak,M-5401,Tampered,Late,1
9192,200.68,gas,Residential,Dallas,12.4,off-peak,M-7807,Normal,On-Time,1
9193,241.56,gas,Residential,Houston,1.81,off-peak,M-5428,Normal,On-Time,1
9194,34.41,electricity,Residential,Dallas,419.35,peak,M-9051,Tampered,Late,1
9195,47.49,electricity,Residential,Dallas,142.54,peak,M-1460,Normal,On-Time,0
9196,32.14,gas,Residential,Seattle,274.48,peak,M-1655,Tampered,Late,1
9197,224.07,gas,Residential,Chicago,414.95,peak,M-8167,Tampered,On-Time,1
9198,120.83,gas,Commercial,Dallas,286.16,peak,M-6496,Tampered,On-Time,1
9199,113.47,gas,Commercial,Dallas,338.99,peak,M-9892,Normal,On-Time,0
9200,443.96,gas,Commercial,Dallas,325.29,peak,M-9171,Tampered,On-Time,1
9201,30.99,gas,Commercial,New York,9.39,off-peak,M-6676,Tampered,On-Time,1
9202,311.57,gas,Commercial,Chicago,237.13,off-peak,M-9534,Normal,Late,0
9203,119.08,electricity,Residential,Miami,141.17,off-peak,M-2234,Tampered,On-Time,1
9204,214.94,gas,Commercial,Chicago,164.76,peak,M-7277,Tampered,On-Time,1
9205,161.72,electricity,Commercial,Boston,209.54,peak,M-8679,Normal,Late,0
9206,56.4,electricity,Residential,Seattle,306.51,off-peak,M-5046,Normal,On-Time,0
9207,310.66,gas,Commercial,Chicago,123.9,off-peak,M-8925,Tampered,On-Time,1
9208,40.98,electricity,Residential,Miami,211.95,off-peak,M-2548,Tampered,Late,1
9209,98.33,electricity,Commercial,Seattle,74.58,off-peak,M-1816,Tampered,On-Time,1
9210,37.1,electricity,Commercial,Miami,98.16,peak,M-4915,Tampered,On-Time,1
9211,25.68,gas,Residential,Chicago,213.18,peak,M-2426,Normal,Late,0
9212,362.67,electricity,Residential,Dallas,370.38,off-peak,M-5178,Normal,Late,0
9213,328.02,electricity,Residential,Houston,405.09,peak,M-6557,Tampered,On-Time,1
9214,40.4,gas,Residential,Boston,405.81,peak,M-7074,Tampered,Late,1
9215,148.35,gas,Commercial,New York,378.68,off-peak,M-2405,Normal,On-Time,0
9216,272.13,electricity,Commercial,Miami,483.88,peak,M-6598,Tampered,Late,1
9217,386.74,gas,Residential,Dallas,114.34,peak,M-9814,Tampered,On-Time,1
9218,63.09,electricity,Residential,Boston,156.81,peak,M-3494,Tampered,Late,1
9219,272.98,gas,Commercial,Miami,432.3,off-peak,M-2852,Tampered,On-Time,1
9220,294.72,electricity,Commercial,Houston,481.24,peak,M-7968,Tampered,On-Time,1
9221,371.42,electricity,Commercial,Houston,445.67,peak,M-3158,Tampered,Late,1
9222,357.89,gas,Residential,Miami,312.98,off-peak,M-8845,Normal,Late,0
9223,442.58,electricity,Commercial,Seattle,240.86,off-peak,M-5138,Normal,On-Time,0
9224,392.63,electricity,Residential,Boston,468.72,off-peak,M-3274,Tampered,On-Time,1
9225,293.96,gas,Commercial,Houston,496.75,peak,M-4541,Normal,On-Time,0
9226,461.96,electricity,Residential,Houston,335.65,peak,M-5003,Tampered,Late,1
9227,30.4,gas,Residential,Boston,46.81,peak,M-1406,Tampered,On-Time,1
9228,497.38,gas,Residential,Los Angeles,142.26,peak,M-4933,Normal,On-Time,1
9229,220.81,electricity,Commercial,Houston,168.85,peak,M-6852,Normal,On-Time,0
9230,391.6,gas,Residential,Seattle,308.85,peak,M-7585,Tampered,On-Time,1
9231,262.94,electricity,Residential,New York,449.58,peak,M-7054,Normal,On-Time,0
9232,89.93,electricity,Commercial,Los Angeles,15.55,peak,M-6697,Tampered,Late,1
9233,435.58,electricity,Residential,Los Angeles,350.71,peak,M-7009,Tampered,On-Time,1
9234,284.9,electricity,Residential,Seattle,147.37,peak,M-5595,Tampered,On-Time,1
9235,51.59,electricity,Commercial,Seattle,136.61,off-peak,M-3246,Tampered,On-Time,1
9236,271.07,electricity,Residential,Miami,207.78,off-peak,M-4611,Normal,Late,0
9237,19.43,electricity,Commercial,Los Angeles,232.8,off-peak,M-6884,Tampered,Late,1
9238,168.13,electricity,Commercial,Seattle,417.85,off-peak,M-6931,Normal,On-Time,0
9239,219.69,electricity,Commercial,Houston,20.17,peak,M-9108,Normal,On-Time,1
9240,392.37,gas,Commercial,Dallas,122.11,peak,M-5037,Tampered,Late,1
9241,375.81,gas,Residential,Los Angeles,329.75,off-peak,M-5437,Normal,On-Time,0
9242,6.79,electricity,Residential,Los Angeles,27.18,peak,M-9338,Normal,On-Time,0
9243,191.56,gas,Residential,Miami,353.31,peak,M-1626,Normal,Late,0
9244,245.76,gas,Commercial,Chicago,375.45,peak,M-1659,Tampered,On-Time,1
9245,409.4,gas,Commercial,Boston,331.33,peak,M-8542,Tampered,Late,1
9246,44.91,electricity,Residential,Miami,305.87,off-peak,M-8755,Normal,On-Time,0
9247,363.52,gas,Residential,Chicago,212.96,peak,M-4553,Tampered,Late,1
9248,182.77,electricity,Commercial,Miami,122.92,off-peak,M-5971,Tampered,Late,1
9249,341.11,electricity,Residential,Los Angeles,109.83,off-peak,M-2602,Tampered,On-Time,1
9250,22.26,electricity,Commercial,Dallas,209.5,peak,M-5665,Tampered,Late,1
9251,423.7,electricity,Residential,Chicago,60.93,peak,M-3586,Normal,Late,1
9252,355.02,electricity,Commercial,Dallas,357.81,off-peak,M-6514,Tampered,Late,1
9253,431.17,electricity,Commercial,Seattle,246.33,peak,M-6992,Normal,Late,0
9254,414.74,electricity,Residential,Chicago,281.32,off-peak,M-6159,Tampered,On-Time,1
9255,397.34,gas,Residential,Seattle,116.02,peak,M-4286,Normal,On-Time,1
9256,228.08,gas,Residential,Miami,61.85,peak,M-1999,Tampered,On-Time,1
9257,276.3,electricity,Commercial,Seattle,15.94,peak,M-7550,Normal,On-Time,1
9258,99.17,gas,Residential,Chicago,204.15,peak,M-2099,Normal,On-Time,0
9259,94.75,gas,Residential,Dallas,292.86,peak,M-3210,Normal,On-Time,0
9260,87.63,gas,Residential,Boston,109.29,off-peak,M-1995,Tampered,On-Time,1
9261,214.29,gas,Residential,Dallas,69.55,off-peak,M-4803,Tampered,On-Time,1
9262,166.93,electricity,Commercial,Los Angeles,246.45,off-peak,M-6599,Normal,On-Time,0
9263,366.28,electricity,Residential,Boston,120.08,off-peak,M-6022,Tampered,On-Time,1
9264,233.88,gas,Commercial,Boston,432.13,peak,M-6451,Normal,On-Time,0
9265,207.87,electricity,Residential,Chicago,461.49,peak,M-1358,Normal,On-Time,0
9266,396.04,gas,Residential,New York,183.7,peak,M-7686,Tampered,Late,1
9267,369.37,gas,Commercial,Miami,314.28,peak,M-3452,Tampered,Late,1
9268,275.23,gas,Residential,Dallas,174.69,off-peak,M-9841,Tampered,On-Time,1
9269,79.41,gas,Residential,Dallas,481.82,peak,M-7610,Normal,Late,0
9270,107.55,electricity,Commercial,Miami,38.64,peak,M-8287,Normal,On-Time,1
9271,128.41,gas,Commercial,Dallas,62.38,off-peak,M-5814,Normal,On-Time,1
9272,464.84,gas,Commercial,Seattle,253.71,peak,M-3260,Tampered,Late,1
9273,31.29,electricity,Commercial,Boston,97.06,peak,M-7836,Tampered,On-Time,1
9274,484.73,gas,Residential,Chicago,388.69,off-peak,M-2584,Normal,Late,0
9275,115.16,electricity,Residential,Chicago,139.95,off-peak,M-8786,Tampered,On-Time,1
9276,185.78,gas,Residential,Los Angeles,432.45,peak,M-8225,Normal,Late,0
9277,81.23,electricity,Commercial,New York,182.5,peak,M-3173,Tampered,On-Time,1
9278,141.47,electricity,Residential,Houston,473.14,peak,M-8106,Normal,On-Time,0
9279,479.55,gas,Residential,Seattle,388.92,peak,M-5470,Normal,Late,0
9280,266.87,gas,Commercial,Boston,4.32,off-peak,M-8002,Tampered,Late,1
9281,296.08,electricity,Residential,Miami,196.4,peak,M-8757,Normal,Late,0
9282,99.44,electricity,Residential,Boston,80.37,off-peak,M-6480,Normal,On-Time,0
9283,491.4,electricity,Commercial,Seattle,27.2,peak,M-8286,Normal,Late,1
9284,3.39,gas,Commercial,Miami,189.57,peak,M-6577,Tampered,On-Time,1
9285,203.65,gas,Commercial,Dallas,378.88,off-peak,M-8244,Tampered,Late,1
9286,27.08,gas,Commercial,Boston,25.86,peak,M-1096,Normal,Late,0
9287,393.06,electricity,Commercial,Dallas,10.25,peak,M-7981,Tampered,Late,1
9288,459.35,gas,Commercial,Los Angeles,427.54,off-peak,M-9466,Tampered,On-Time,1
9289,412.22,electricity,Residential,Dallas,409.45,peak,M-1558,Normal,On-Time,0
9290,30.58,electricity,Commercial,Seattle,498.37,off-peak,M-4644,Tampered,On-Time,1
9291,225.29,gas,Commercial,Chicago,219.27,peak,M-1453,Tampered,On-Time,1
9292,73.74,electricity,Residential,Houston,55.46,peak,M-1431,Tampered,Late,1
9293,470.36,electricity,Commercial,Chicago,102.2,peak,M-3341,Tampered,Late,1
9294,463.64,electricity,Commercial,Los Angeles,489.1,off-peak,M-1429,Normal,On-Time,0
9295,411.88,electricity,Commercial,Chicago,264.31,off-peak,M-4858,Tampered,On-Time,1
9296,102.5,gas,Residential,Dallas,3.4,peak,M-7650,Tampered,Late,1
9297,238.31,gas,Commercial,Los Angeles,272.04,peak,M-7875,Tampered,Late,1
9298,286.54,electricity,Residential,Boston,139.44,off-peak,M-9089,Tampered,On-Time,1
9299,269.13,gas,Commercial,Los Angeles,393.16,peak,M-4069,Tampered,On-Time,1
9300,493.95,gas,Commercial,Dallas,283.53,off-peak,M-2714,Normal,Late,0
9301,182.99,electricity,Residential,Los Angeles,492.88,peak,M-8852,Normal,Late,0
9302,212.66,gas,Residential,Miami,191.47,peak,M-3690,Tampered,On-Time,1
9303,331.86,electricity,Residential,Boston,357.5,off-peak,M-2990,Tampered,Late,1
9304,309.57,gas,Commercial,Miami,269.23,off-peak,M-4497,Normal,On-Time,0
9305,148.31,gas,Residential,Dallas,19.48,peak,M-1660,Tampered,On-Time,1
9306,314.22,gas,Commercial,Los Angeles,393.43,peak,M-3961,Normal,On-Time,0
9307,260.31,electricity,Residential,Miami,81.69,off-peak,M-4826,Tampered,On-Time,1
9308,212.67,gas,Residential,New York,459.22,peak,M-3569,Tampered,On-Time,1
9309,13.54,electricity,Residential,Miami,4.17,peak,M-1441,Normal,On-Time,1
9310,88.77,electricity,Commercial,Houston,161.47,peak,M-2705,Tampered,On-Time,1
9311,154.45,electricity,Residential,Miami,194.67,peak,M-5494,Tampered,Late,1
9312,155.02,gas,Commercial,Los Angeles,370.87,peak,M-1106,Tampered,On-Time,1
9313,256.14,gas,Commercial,Chicago,436.93,off-peak,M-6632,Tampered,On-Time,1
9314,288.34,gas,Commercial,Dallas,13.08,peak,M-9308,Tampered,On-Time,1
9315,186.16,gas,Residential,New York,494.13,off-peak,M-6410,Tampered,Late,1
9316,43.25,gas,Residential,Houston,342.15,off-peak,M-8028,Normal,On-Time,0
9317,94.65,gas,Residential,Miami,38.32,off-peak,M-6562,Normal,On-Time,1
9318,22.63,gas,Residential,Chicago,191.93,off-peak,M-4194,Tampered,On-Time,1
9319,448.09,gas,Residential,Los Angeles,218.03,peak,M-7495,Tampered,Late,1
9320,313.62,electricity,Residential,New York,65.09,off-peak,M-5062,Normal,On-Time,1
9321,138.42,gas,Residential,New York,462.56,off-peak,M-3978,Normal,On-Time,0
9322,168.37,electricity,Commercial,New York,140.67,off-peak,M-1020,Normal,Late,0
9323,105.32,electricity,Residential,Seattle,109.53,off-peak,M-7123,Normal,Late,0
9324,114.28,gas,Residential,Boston,235.79,off-peak,M-5755,Tampered,Late,1
9325,389,electricity,Commercial,Houston,336.95,off-peak,M-5571,Normal,Late,0
9326,281.29,gas,Residential,Miami,240.39,peak,M-4347,Normal,Late,0
9327,165.45,gas,Residential,Miami,255.22,peak,M-7274,Normal,On-Time,0
9328,83.96,electricity,Commercial,Miami,121.42,peak,M-7466,Tampered,Late,1
9329,339.16,electricity,Commercial,Chicago,145.45,peak,M-4703,Tampered,On-Time,1
9330,140.93,electricity,Residential,Chicago,26.85,peak,M-7834,Tampered,Late,1
9331,298.82,gas,Commercial,Boston,494.28,peak,M-2889,Normal,On-Time,0
9332,259.68,gas,Residential,Houston,373.55,off-peak,M-5326,Normal,Late,0
9333,61.53,electricity,Commercial,New York,284.92,off-peak,M-7053,Tampered,On-Time,1
9334,241.49,electricity,Residential,Boston,319.16,off-peak,M-3146,Tampered,On-Time,1
9335,462.64,electricity,Commercial,Chicago,217.37,peak,M-6089,Tampered,On-Time,1
9336,352.39,electricity,Commercial,Los Angeles,130.39,off-peak,M-8386,Tampered,On-Time,1
9337,35.83,electricity,Residential,Seattle,66.59,off-peak,M-6598,Tampered,On-Time,1
9338,402.16,electricity,Residential,Dallas,137.7,peak,M-8375,Tampered,Late,1
9339,438.6,electricity,Commercial,Los Angeles,300.84,off-peak,M-3021,Tampered,Late,1
9340,378.49,gas,Commercial,Miami,15.33,off-peak,M-6122,Tampered,Late,1
9341,343.49,electricity,Residential,Houston,269.9,off-peak,M-8445,Normal,Late,0
9342,93.57,electricity,Commercial,Dallas,247.04,off-peak,M-4426,Tampered,Late,1
9343,328.27,electricity,Residential,Miami,259.75,peak,M-9405,Normal,Late,0
9344,432.5,electricity,Commercial,New York,428.98,off-peak,M-2901,Tampered,Late,1
9345,74.79,gas,Residential,Los Angeles,58.33,off-peak,M-1129,Tampered,On-Time,1
9346,204.41,gas,Commercial,New York,473.7,off-peak,M-6277,Normal,Late,0
9347,156.74,gas,Residential,Chicago,216.37,off-peak,M-2693,Tampered,On-Time,1
9348,75.21,electricity,Residential,Boston,69.41,off-peak,M-2338,Tampered,On-Time,1
9349,433.17,electricity,Commercial,Seattle,35.31,off-peak,M-8990,Normal,On-Time,1
9350,58.22,gas,Commercial,Seattle,35.31,peak,M-3385,Normal,On-Time,0
9351,128.08,electricity,Residential,New York,215.31,peak,M-8811,Tampered,On-Time,1
9352,343.86,gas,Commercial,Dallas,83.73,off-peak,M-5304,Normal,Late,1
9353,130.63,gas,Commercial,Dallas,28.16,peak,M-5941,Normal,Late,1
9354,378.28,gas,Residential,Dallas,120.87,peak,M-3808,Tampered,On-Time,1
9355,271.15,gas,Residential,Miami,59.24,peak,M-9749,Tampered,Late,1
9356,410.55,gas,Commercial,Chicago,18.51,peak,M-7797,Tampered,On-Time,1
9357,300.32,electricity,Commercial,Seattle,441.88,peak,M-5603,Normal,On-Time,0
9358,480.41,electricity,Residential,Dallas,388.56,peak,M-3630,Normal,On-Time,0
9359,144.29,gas,Residential,Chicago,414.74,off-peak,M-9453,Tampered,Late,1
9360,114.12,electricity,Commercial,New York,91.21,off-peak,M-5922,Normal,Late,0
9361,440.32,gas,Commercial,Chicago,28.13,off-peak,M-8073,Tampered,On-Time,1
9362,301.45,gas,Residential,Miami,72.66,off-peak,M-1862,Tampered,Late,1
9363,387.61,gas,Residential,Chicago,8.77,peak,M-1368,Tampered,Late,1
9364,395,electricity,Residential,Chicago,124.4,off-peak,M-8967,Normal,Late,1
9365,144.11,gas,Residential,New York,270.84,peak,M-5514,Normal,On-Time,0
9366,235.18,electricity,Commercial,Chicago,196.61,off-peak,M-2215,Normal,On-Time,0
9367,217.6,electricity,Residential,Los Angeles,465.88,peak,M-3913,Normal,Late,0
9368,13.15,gas,Commercial,Dallas,352.11,off-peak,M-1654,Normal,Late,0
9369,204.61,gas,Residential,New York,471.88,peak,M-1991,Tampered,On-Time,1
9370,231.54,electricity,Commercial,Dallas,414.06,peak,M-9712,Tampered,On-Time,1
9371,274.87,gas,Residential,Miami,75.24,peak,M-8352,Tampered,On-Time,1
9372,167.93,electricity,Residential,Chicago,233.93,off-peak,M-1807,Tampered,Late,1
9373,269.48,gas,Commercial,Houston,342.84,peak,M-3561,Normal,Late,0
9374,157.41,gas,Commercial,Dallas,178.56,peak,M-3721,Tampered,On-Time,1
9375,497.36,electricity,Commercial,Houston,246.2,off-peak,M-9710,Tampered,Late,1
9376,312.4,gas,Commercial,Houston,451.35,peak,M-9739,Tampered,On-Time,1
9377,251.19,electricity,Residential,Boston,464.32,peak,M-8388,Tampered,On-Time,1
9378,153.49,electricity,Commercial,Houston,178.85,off-peak,M-6311,Normal,On-Time,0
9379,483.63,electricity,Residential,Boston,406.1,peak,M-6194,Normal,Late,0
9380,92.04,gas,Residential,New York,105.92,peak,M-3669,Tampered,Late,1
9381,439.96,gas,Commercial,New York,326.66,off-peak,M-6430,Normal,On-Time,0
9382,106.51,electricity,Commercial,Dallas,183.65,peak,M-8769,Tampered,Late,1
9383,209.98,electricity,Residential,Boston,400.11,peak,M-3229,Normal,Late,0
9384,289.85,gas,Residential,Seattle,226.37,peak,M-2759,Normal,Late,0
9385,235.77,electricity,Commercial,Chicago,249.67,peak,M-5802,Tampered,Late,1
9386,389.08,gas,Commercial,Chicago,53.77,peak,M-2453,Tampered,Late,1
9387,41.51,electricity,Residential,Houston,382.96,peak,M-7850,Tampered,On-Time,1
9388,145.96,gas,Residential,Houston,374.8,peak,M-3809,Normal,On-Time,0
9389,187.14,gas,Residential,Boston,469.67,off-peak,M-1270,Tampered,On-Time,1
9390,28.58,electricity,Residential,Boston,244.41,peak,M-5567,Normal,On-Time,0
9391,450.68,electricity,Residential,New York,411.17,off-peak,M-6881,Tampered,On-Time,1
9392,351.95,gas,Residential,Chicago,238.96,peak,M-8900,Tampered,On-Time,1
9393,23.82,gas,Residential,Los Angeles,125.36,off-peak,M-6001,Normal,On-Time,0
9394,431.19,electricity,Residential,Chicago,324,off-peak,M-2283,Normal,Late,0
9395,477.49,electricity,Residential,Chicago,320.92,peak,M-5686,Normal,Late,0
9396,343.59,gas,Commercial,Los Angeles,154.27,off-peak,M-7794,Normal,On-Time,1
9397,103,electricity,Commercial,Miami,471.28,peak,M-5221,Tampered,On-Time,1
9398,444.43,gas,Residential,Houston,243.31,off-peak,M-9556,Tampered,On-Time,1
9399,442.48,electricity,Residential,Los Angeles,69.05,off-peak,M-6136,Normal,On-Time,1
9400,56.55,gas,Residential,Boston,271.54,off-peak,M-8751,Tampered,Late,1
9401,291.67,gas,Commercial,Boston,475.06,peak,M-1286,Tampered,Late,1
9402,74.42,electricity,Residential,New York,466.43,peak,M-8740,Normal,Late,0
9403,345.17,gas,Residential,Houston,498.11,off-peak,M-2576,Tampered,On-Time,1
9404,85.51,electricity,Residential,Houston,17.35,off-peak,M-9004,Normal,On-Time,1
9405,135.26,gas,Commercial,Boston,373.93,off-peak,M-3268,Tampered,On-Time,1
9406,419.86,gas,Commercial,Boston,235.86,peak,M-3148,Normal,Late,0
9407,87.32,gas,Residential,Houston,447.9,peak,M-7729,Tampered,Late,1
9408,430.32,electricity,Residential,New York,29.4,off-peak,M-3081,Tampered,Late,1
9409,397.9,electricity,Residential,Chicago,475.29,off-peak,M-4060,Normal,On-Time,0
9410,90.77,electricity,Residential,Boston,129.24,peak,M-2658,Tampered,Late,1
9411,213.36,gas,Commercial,Boston,378.64,peak,M-2584,Normal,On-Time,0
9412,75.79,gas,Commercial,Chicago,204.24,off-peak,M-2972,Normal,Late,0
9413,202.56,gas,Residential,Dallas,498.67,off-peak,M-5555,Tampered,On-Time,1
9414,403.8,gas,Residential,Seattle,176.01,off-peak,M-6077,Normal,Late,1
9415,341.73,gas,Commercial,Dallas,143.26,peak,M-4294,Tampered,Late,1
9416,41.25,gas,Residential,Chicago,281.46,peak,M-3932,Normal,Late,0
9417,349.33,gas,Residential,Boston,31.85,peak,M-5404,Tampered,Late,1
9418,295.51,gas,Commercial,Miami,354.95,off-peak,M-1241,Tampered,Late,1
9419,75.37,electricity,Commercial,Chicago,351.64,off-peak,M-8681,Normal,Late,0
9420,432.39,electricity,Residential,Houston,347.76,peak,M-6042,Normal,On-Time,0
9421,318.09,gas,Residential,Seattle,431.03,peak,M-7894,Normal,On-Time,0
9422,436.04,gas,Commercial,Houston,224.9,peak,M-7585,Tampered,Late,1
9423,2.34,electricity,Residential,Miami,125.63,off-peak,M-3057,Normal,On-Time,0
9424,382.31,gas,Residential,Seattle,46.56,peak,M-9351,Tampered,On-Time,1
9425,437.19,gas,Commercial,New York,15.03,off-peak,M-3650,Normal,Late,1
9426,168.06,electricity,Commercial,Los Angeles,73.58,peak,M-2969,Normal,Late,1
9427,200.16,electricity,Commercial,Houston,357.45,off-peak,M-9172,Normal,Late,0
9428,426.51,electricity,Commercial,Chicago,442.57,peak,M-3538,Tampered,Late,1
9429,394.48,gas,Residential,New York,322.44,peak,M-2289,Normal,Late,0
9430,41.46,electricity,Commercial,Miami,161.62,peak,M-5650,Tampered,On-Time,1
9431,296.2,gas,Commercial,Dallas,19.79,peak,M-7861,Normal,Late,1
9432,129.75,electricity,Residential,Seattle,369.34,peak,M-7116,Tampered,On-Time,1
9433,373.81,electricity,Residential,Chicago,315.92,peak,M-3829,Normal,On-Time,0
9434,178.58,gas,Residential,Miami,120.41,peak,M-7501,Normal,On-Time,0
9435,474.82,electricity,Commercial,Houston,78.97,peak,M-1409,Tampered,On-Time,1
9436,257.68,gas,Commercial,Houston,391.03,peak,M-3713,Tampered,On-Time,1
9437,374.62,gas,Commercial,Seattle,499.29,off-peak,M-2791,Normal,Late,0
9438,110.65,electricity,Commercial,Boston,331.28,peak,M-8645,Tampered,On-Time,1
9439,228.94,gas,Commercial,Houston,466.84,off-peak,M-3092,Normal,On-Time,0
9440,96.09,gas,Residential,Miami,281.62,off-peak,M-5299,Tampered,Late,1
9441,427.3,gas,Residential,Dallas,400.78,off-peak,M-1265,Tampered,Late,1
